date,day_of_week,is_weekend,is_holiday,is_festival,festival_name,season,temperature,humidity,facility_type,family_members,ac_units,ac_hours,fan_units,fan_hours,refrigerator_units,geyser_hours,washing_machine_hours,tv_hours,ev_charging,ev_charging_hours,total_flats,occupied_flats,residents,lifts,lift_usage_level,pumps,pump_hours,common_lighting_hours,gym_pool_active,ev_points,ev_usage_hours,cctv_active,employees,employees_present,working_hours,computers,computer_hours,server_active,server_hours,lighting_hours,heavy_equipment,students,students_present,classrooms,labs,lab_hours,hostel_active,hostel_occupancy,exam_period,campus_event,event_duration_hours,event_type,expected_guests,decorative_lighting_hours,catering_active,sound_system_active,solar_available,solar_generation,previous_demand,previous_peak,previous_bill,daily_energy_consumption_kwh,peak_demand_kw
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,5.7,260,241,771,8,3,6,5.6,10.9,1,12,5.7,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,159.46,71.32,69.62,259763,470.23,74.37
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,office,0,1,7.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,11,7.0,35,7.0,1,24.0,8.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,9.29,9.56,31886,149.18,8.95
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,office,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0.0,0.0,0,0,0.0,1,115,22,0.0,110,0.0,1,24.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,76.37,10.14,9.87,97181,197.49,10.33
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,office,0,11,5.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,320,97,5.0,300,5.0,1,24.0,6.0,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,222.98,62.95,66.77,312638,649.63,63.45
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,college,0,0,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,1.0,0,0.0,0.0,0,450,32,14,4,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,19.25,20.96,71664,25.0,20.41
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,college,0,1,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,1.0,0,0.0,0.0,0,1400,147,32,14,0.0,1,49,0,0,0.0,None,0,0.0,0,0,1,261.84,62.58,64.91,202813,25.0,62.06
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,college,0,4,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,1.0,0,0.0,0.0,0,3100,271,65,30,0.0,1,108,0,0,0.0,None,0,0.0,0,0,1,569.88,136.25,141.61,523392,25.0,133.6
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,function_hall,0,6,8.4,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,9.1,Wedding,261,8.2,1,1,0,0.0,47.92,49.91,33127,351.34,53.2
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,function_hall,0,12,7.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,7.6,Reception,550,7.1,1,1,1,42.91,74.62,74.04,82334,547.02,70.88
2024-06-22,5,1,1,0,None,Summer,38.7,29.2,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,1.57,1.65,243309,20.63,1.51
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,home,2,1,13.0,4,13.6,1,0.4,1.5,5.7,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,2.09,2.23,3199,30.83,2.14
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,home,4,2,12.7,8,10.5,1,0.6,0.0,3.8,1,4.7,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,7.97,7.94,8731,72.44,7.5
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,home,6,4,14.4,12,12.9,1,0.6,1.0,4.1,1,4.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,7.4,11.93,11.86,17130,125.87,11.06
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,3.7,45,41,139,2,3,1,6.6,9.4,0,2,3.7,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,19.55,19.45,50235,90.88,20.19
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,5.3,120,104,331,4,3,3,7.7,10.0,1,6,5.3,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,39.93,43.22,42.48,124924,260.61,44.07
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,5.7,260,240,808,8,3,6,6.6,10.8,1,12,5.7,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,99.82,89.84,97.02,268646,505.5,89.19
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,office,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,35,2,0.0,35,0.0,1,24.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,7.54,7.53,34180,118.31,7.26
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,office,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0.0,0.0,0,0,0.0,1,115,6,0.0,110,0.0,1,24.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,119.15,10.38,10.72,94273,173.77,10.15
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,office,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0.0,0.0,0,0,0.0,1,320,13,0.0,300,0.0,1,24.0,2.0,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,440.92,20.44,18.77,306694,319.66,19.44
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,college,0,0,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,1.0,0,0.0,0.0,0,450,35,14,4,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,20.08,21.81,74849,25.0,20.65
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,college,0,1,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,1.0,0,0.0,0.0,0,1400,158,32,14,0.0,1,49,0,0,0.0,None,0,0.0,0,0,1,72.34,62.25,63.65,206960,68.82,61.38
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,college,0,4,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,1.0,0,0.0,0.0,0,3100,222,65,30,0.0,1,108,0,0,0.0,None,0,0.0,0,0,1,143.43,133.56,122.26,477494,168.76,133.62
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,function_hall,0,5,5.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,5.6,Reception,183,6.9,1,1,0,0.0,47.17,44.02,32601,226.27,48.25
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,function_hall,0,14,7.5,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,8.2,Wedding,460,9.4,1,1,1,30.08,90.4,80.29,99401,637.82,79.6
2024-06-23,6,1,1,0,None,Summer,40.3,35.1,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,3.34,3.41,201125,22.54,3.04
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,home,2,1,12.3,4,12.9,1,0.2,1.0,3.7,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,2.0,1.88,3032,28.2,1.9
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,home,4,2,9.3,8,9.5,1,0.5,1.0,2.5,1,3.5,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,4.19,4.25,7816,53.6,4.09
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,home,6,3,9.4,12,8.2,1,0.4,1.0,3.1,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,6.56,6.58,5.94,18687,57.79,6.2
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,5.7,45,41,136,2,2,1,7.3,10.3,0,2,5.7,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,20.17,18.46,51035,97.64,19.35
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,5.1,120,107,343,4,2,3,7.4,10.8,1,6,5.1,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,61.7,52.99,45.61,131895,304.33,49.89
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,3.9,260,242,780,8,2,6,8.4,10.6,1,12,3.9,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,105.04,91.94,88.07,265936,530.9,92.27
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,office,0,4,9.1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,31,8.0,35,7.4,1,24.0,9.5,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,18.77,17.85,31825,258.57,18.67
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,office,0,12,9.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,115,106,9.1,110,8.4,1,24.0,10.6,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,46.98,52.13,56.62,101567,684.39,53.68
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,office,0,32,10.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,320,301,9.3,300,8.6,1,24.0,10.8,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,120.45,139.67,147.5,333354,1767.84,144.36
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,college,0,5,4.9,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,5.0,0,0.0,0.0,0,450,357,14,4,5.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,43.46,42.82,75276,275.63,41.48
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,college,0,15,6.4,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,5.0,0,0.0,0.0,0,1400,1064,32,14,5.4,1,490,0,0,0.0,None,0,0.0,0,0,1,83.32,152.35,160.68,210412,1615.07,158.52
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,college,0,35,6.1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,5.0,0,0.0,0.0,0,3100,2498,65,30,4.2,1,1085,0,0,0.0,None,0,0.0,0,0,1,315.96,341.53,338.76,505164,3351.93,344.59
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,3.06,3.29,33177,12.43,2.9
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,1.84,1.83,107370,17.56,1.74
2024-06-24,0,0,0,0,None,Summer,35.7,35.5,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,2.71,2.57,205690,23.83,2.63
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,home,2,1,9.5,4,10.1,1,0.3,0.0,0.9,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.71,1.66,2873,21.32,1.82
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,home,4,2,9.0,8,9.7,1,0.3,1.5,2.4,1,3.6,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,6.86,6.71,8106,50.87,7.29
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,home,6,3,7.8,12,13.4,1,0.9,0.0,2.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,5.94,6.28,6.25,17827,51.38,5.85
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,3.6,45,39,125,2,2,1,8.3,10.2,0,2,3.6,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,22.85,20.18,51001,108.86,21.63
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.8,120,106,342,4,2,3,8.0,10.7,1,6,4.8,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,42.35,44.57,42.81,124630,261.47,44.45
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.5,260,238,779,8,2,6,8.5,10.1,1,12,4.5,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,79.56,84.92,80.07,288232,508.45,87.8
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,office,0,4,9.5,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,28,8.5,35,7.8,1,24.0,10.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,17.77,18.2,31910,248.24,17.92
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,office,0,12,8.7,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,115,91,7.8,110,7.1,1,24.0,9.3,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,72.77,49.03,45.64,99620,561.9,48.27
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,office,0,32,9.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,320,265,8.6,300,7.9,1,24.0,10.1,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,212.26,127.0,138.95,332743,1494.51,133.13
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,college,0,5,4.5,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,5.0,0,0.0,0.0,0,450,362,14,4,5.3,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,39.24,38.77,71202,264.25,41.24
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,college,0,15,4.9,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,5.0,0,0.0,0.0,0,1400,1258,32,14,4.3,1,490,0,0,0.0,None,0,0.0,0,0,1,104.11,155.61,147.2,212556,1533.77,156.6
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,college,0,35,6.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,5.0,0,0.0,0.0,0,3100,2477,65,30,3.8,1,1085,0,0,0.0,None,0,0.0,0,0,1,297.38,355.91,326.47,511177,3331.67,339.53
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.4,1.65,36468,21.54,1.59
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,2.29,2.39,93477,13.59,2.5
2024-06-25,1,0,0,0,None,Summer,31.1,47.4,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,2.75,3.42,230927,13.28,3.12
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,home,2,1,9.6,4,10.4,1,0.0,1.0,3.1,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.82,1.94,2830,22.11,1.87
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,home,4,2,9.2,8,13.1,1,0.2,1.5,2.5,1,5.2,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,4.36,4.13,7967,60.23,4.19
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,home,6,4,12.3,12,15.6,1,0.9,0.0,3.4,1,3.8,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,4.45,10.62,9.95,18565,107.91,10.62
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.2,45,39,128,2,2,1,9.2,10.0,0,2,4.2,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,21.11,20.45,47780,104.3,19.94
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.6,120,108,343,4,2,3,7.9,9.9,1,6,4.6,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,49.43,42.68,41.86,127589,249.35,44.6
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,3.0,260,248,814,8,2,6,7.9,10.1,1,12,3.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,163.64,88.98,86.13,259071,403.97,89.55
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,office,0,4,9.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,29,8.2,35,7.5,1,24.0,9.7,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,19.73,18.2,35863,244.71,18.63
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,office,0,12,10.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,115,98,8.9,110,8.1,1,24.0,10.4,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,111.49,50.25,49.01,94346,639.73,51.24
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,office,0,32,8.8,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,320,263,8.2,300,7.6,1,24.0,9.7,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,291.72,133.45,132.51,314766,1456.43,136.83
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,college,0,5,6.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,5.0,0,0.0,0.0,0,450,366,14,4,4.5,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,44.52,43.2,66400,287.57,41.75
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,college,0,15,4.2,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,5.0,0,0.0,0.0,0,1400,1107,32,14,5.5,1,490,0,0,0.0,None,0,0.0,0,0,1,89.6,155.4,154.09,229685,1541.06,158.43
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,college,0,35,7.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,5.0,0,0.0,0.0,0,3100,2543,65,30,3.9,1,1085,0,0,0.0,None,0,0.0,0,0,1,286.09,327.07,328.16,512760,3480.47,343.18
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,2.07,2.32,39887,24.45,2.35
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,2.96,2.94,104731,20.4,2.82
2024-06-26,2,0,0,0,None,Summer,34.9,42.3,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,2.86,3.07,247819,17.37,2.87
2024-06-27,3,0,0,0,None,Summer,35.5,31.8,home,2,1,12.0,4,12.7,1,0.4,1.0,2.5,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.73,1.67,2955,27.23,1.85
2024-06-27,3,0,0,0,None,Summer,35.5,31.8,home,4,2,9.8,8,12.8,1,0.4,1.5,2.8,1,4.9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,7.39,7.38,8079,60.65,7.22
2024-06-27,3,0,0,0,None,Summer,35.5,31.8,home,6,4,9.8,12,10.6,1,0.4,1.0,1.6,1,4.1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,10.43,7.55,6.87,17198,88.2,7.27
2024-06-27,3,0,0,0,None,Summer,35.5,31.8,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,3.3,45,41,129,2,2,1,7.6,9.5,0,2,3.3,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,19.2,18.84,45730,91.38,20.03
